TF	target	importance
Nr2f1	Gm14325	15.307387427789989
Thrb	Gm14279	15.306482724435707
Thrb	Fhad1	15.306076068475562
Elf2	Snap25	15.303846015167021
Elf2	Gm41225	15.302558178337483
Nr2f1	Akap7	15.301224702022703
Rxrb	4930595D18Rik	15.29911549864801
Thrb	Slc15a5	15.298322661609484
Rxrg	Gadd45g	15.298276685974626
Elf2	Ogfod1	15.294162549192786
Rarg	Gm11821	15.29299673347505
Thrb	Gm11973	15.292758439586724
Elf2	Cdkn2c	15.291919182156782
Nr2f1	Naa16	15.289978983540285
Elf2	Arhgef38	15.288694151861154
Thrb	Slx1b	15.286393151052932
Nr2f1	Uhrf2	15.285563775551585
Vdr	Arsk	15.285476773514725
Rxrb	A830018L16Rik	15.279138267959643
Thrb	Ehmt2	15.277090999503736
Thrb	AC165951.2	15.275054599060175
Thrb	Zfp692	15.274863772793081
Thrb	Fam122a	15.273789450214835
Nr2f1	Braf	15.270657549482134
Elf2	Bpnt1	15.269144893306255
Thrb	Vps50	15.269124212364126
Elf2	C4a	15.266478358276864
Thrb	Ms4a6b	15.266427212426173
Thrb	Dlgap4	15.265905830043986
Thrb	Gm47204	15.258933115773097
Rxrb	Wdr4	15.25765403519788
Thrb	Cldn20	15.25678098448076
Elf2	Erp27	15.255186278705041
Thrb	Xylb	15.255028428545284
Elf2	Smt3h2-ps4	15.254531563623107
Nr2f1	Hs6st2	15.254255270545798
Thrb	Gm34354	15.250552346807714
Thrb	Cpb1	15.247353955852994
Elf2	Atp5mpl	15.247264987881564
Thrb	C330011M18Rik	15.24634854175589
Thrb	Cckbr	15.240076584545243
Elf2	Gm5124	15.238716975506305
Nr1h2	Srrm3	15.238274419000735
Nr2f1	Ccdc124	15.23753833340652
Elf2	Gm20474	15.234362503034898
Thrb	Fbxl21	15.23287505279355
Thrb	Gm45881	15.229641291979014
Rarg	Prr22	15.221419389328872
Thrb	4930417H01Rik	15.22099654704359
Elf2	Gm49345	15.219204061583763
Thrb	A530065N20Rik	15.219037600999249
Thrb	Ears2	15.218172034494744
Thrb	Zbtb22	15.21774685676834
Vdr	Gm39526	15.217661140310861
Nr2f1	S100pbp	15.214532832018653
Elf2	Atg3	15.213859884387944
Rarg	Iqschfp	15.213553262222804
Rxrb	Rpl3-ps1	15.213058309468378
Rxrb	Api5	15.212913013749125
Nr1h2	Notch2	15.211725879832127
Thrb	Pcdhga12	15.207014606454782
Elf2	Gm45823	15.206297109117006
Elf2	Cxcr4	15.20620369771681
Rxrg	Gm42196	15.205271832176859
Elf2	Adh1	15.201728255477256
Rarg	Gm39465	15.200338634595155
Thrb	Gm10863	15.197744953356107
Thrb	Rapsn	15.19697547131569
Nr2f1	Mboat2	15.193031118823825
Elf2	Crhr2	15.191452376426657
Vdr	Sspo	15.190478932260248
Rxrb	Mrgbp	15.18939406736162
Elf2	Gtf2h4	15.186600396283158
Elf2	Kpna7	15.184997257846176
Elf2	Tmem199	15.183542380732419
Thrb	Coq4	15.179820428300356
Nr2f1	Man1a2	15.178639476576663
Elf2	Cxcr5	15.172720786850164
Nr2f1	Tmed9	15.170122239556566
Elf2	Notch2	15.165889914233661
Thrb	Dnaaf2	15.162948704908983
Thrb	4930556J24Rik	15.160932555962752
Thrb	Ces3a	15.159304890452127
Vdr	Gm15385	15.154276814889728
Thrb	Grk2	15.153813985724115
Elf2	Gm28038	15.152126347552732
Nr1h2	Gm15485	15.151323850600997
Thrb	Acot6	15.14533868175281
Elf2	Mdh1	15.143576187989364
Rarg	Hspa12b	15.141214458318968
Nr1h2	Mrfap1	15.139470824675287
Thrb	Kcnu1	15.138055093383478
Rxrg	Gm49345	15.135816035605027
Rxrb	Adss	15.133811713329017
Nr2f1	N4bp2l2	15.133225574038267
Elf2	4933423P22Rik	15.131403890601302
Thrb	Gm48680	15.126391375651185
Nr2f1	Dedd	15.124545993938773
Nr2f1	Olfr635	15.123307378283199
Elf2	Pax7	15.123017698729328
Rxrb	Cd36	15.1223110223298
Elf2	Unc80	15.12000103887233
Elf2	Gm41396	15.118808641609997
Elf2	Gm49066	15.118646484843193
Elf2	Il18rap	15.11131876487452
Rxrg	Nfyc	15.110568977717
Thrb	Mrm3	15.110383773469074
Elf2	Prg4	15.109994172910296
Thrb	Nfxl1	15.109668704984207
Thrb	Gm12592	15.107272342980588
Thrb	Gm2260	15.106062882272553
Rxrb	Cyp2f2	15.105899578078164
Elf2	Parp8	15.104427339635027
Thrb	A930001C03Rik	15.104032285665122
Rarg	1700030L22Rik	15.101986263047666
Vdr	Gm15475	15.100298140075937
Vdr	Lmf1	15.099598712130625
Elf2	Gm17746	15.098445876472015
Elf2	Phf10	15.097813678249565
Nr2f1	Hdgf	15.097609633005115
Rxrb	Etv4	15.096245830142426
Thrb	Gm11100	15.096232062657364
Thrb	Gm8108	15.095649125395758
Elf2	Ckm	15.092957177837693
Nr2f1	Hist1h2bg	15.092790128040862
Elf2	Chn1	15.091503290493657
Thrb	Trim35	15.087875460537806
Thrb	Jmjd7	15.086983158803225
Elf2	Odc1	15.085867707249182
Nr2f1	Mlf1	15.084780140949576
Elf2	Tbce	15.083717254576674
Thrb	F630206G17Rik	15.082426619941131
Rarg	Pde5a	15.076591944112655
Thrb	Lrrc61	15.073851262110589
Thrb	Gm40658	15.069424776321998
Elf2	Pla2g12b	15.06904460392224
Elf2	Rpl13a	15.068505284489389
Thrb	Fam129b	15.061076023939313
Nr1h2	Gm49492	15.061022744996704
Rxrb	Dhrs11	15.060241725672107
Elf2	Rab11b	15.059866788624483
Nr2f1	Cnbp	15.057485944417925
Nr1h2	Gm9767	15.057338888205326
Thrb	Scd1	15.053068612610907
Thrb	Chst13	15.052120145780401
Nr2f1	Gm49042	15.050553254219556
Thrb	Olfr90	15.046190562054008
Rxrb	Atg10	15.043127179245486
Nr2f1	Rnf141	15.038675759176769
Elf2	9330198I05Rik	15.038251043308978
Thrb	Ifi209	15.038208085757415
Elf2	Gm6123	15.038163736840177
Thrb	Gm14168	15.037932185622212
Nr1h2	Usp48	15.037421555440577
Elf2	Gm12992	15.035312171844955
Elf2	Rnf225	15.033050879525772
Elf2	1700037C18Rik	15.029928524643791
Thrb	Kpna3	15.029898812145644
Nr2f1	Gm3791	15.029878495363914
Elf2	Ptar1	15.028109042711492
Nr2f1	Gm26554	15.025125018513386
Thrb	Rps2-ps9	15.022496054522232
Elf2	Olfr655	15.021238062890813
Elf2	Scfd2	15.018176178671249
Nr1h2	Clcn5	15.017549944695606
Thrb	Ccrl2	15.015128964219409
Thrb	Gm7232	15.013713175999948
Elf2	Abhd12	15.012245487953482
Rxrb	4930579G24Rik	15.01201093495849
Elf2	G630030J09Rik	15.011179864156132
Thrb	Gm34590	15.007362519857995
Elf2	Cct3	15.007231589473095
Thrb	Zkscan1	15.003539732507198
Rxrb	Arfgef1	15.003153328927727
Nr1h2	Rab2a	15.00236139168654
Thrb	Errfi1	14.999680729934687
Thrb	Arhgef37	14.999380104721808
Thrb	Gm47771	14.99810958468378
Thrb	Megf10	14.994365221881711
Rxrb	Spata5	14.988872372557697
Thrb	Gm40910	14.988131185995584
Rarg	Ccdc71l	14.987834928279348
Thrb	Gm35028	14.98754696838237
Elf2	A730060N03Rik	14.985094041749223
Thrb	Gm26660	14.983668195057845
Thrb	Mrgpre	14.982409423726464
Thrb	Gm12930	14.980153251753494
Vdr	Gm17541	14.97770770465959
Rxrb	Rc3h1	14.977012274052417
Elf2	Gm21964	14.976127434406886
Elf2	Rapgef5	14.97462071215311
Rxrb	Manea	14.972573075057264
Elf2	Cep72	14.971893934233709
Elf2	4930558J18Rik	14.970589586621333
Thrb	Samd12	14.970368711422807
Rarg	Gm15663	14.97004755205262
Thrb	Cd300lg	14.968810794182511
Thrb	Gm13650	14.967508398875934
Elf2	Ago1	14.962876461504216
Vdr	1700015C17Rik	14.959926270197663
Thrb	Slc2a6	14.958839880706332
Thrb	Gm10175	14.95537180998691
Thrb	Gm5544	14.955271478566662
Thrb	Bche	14.947038007901767
Nr2f1	Dhx40	14.946016301994094
Thrb	Ntmt1	14.943353693768836
Elf2	Kidins220	14.941906249996164
Elf2	Gm13716	14.941404624861093
Thrb	Yy2	14.93972999512767
Thrb	Zfp455	14.938638316226093
Thrb	Gm12793	14.937058026123257
Elf2	Ahsa1	14.93656183074877
Elf2	Klf7	14.93589034176771
Thrb	Gm48486	14.93534922030182
Elf2	Fgd4	14.934084267731745
Thrb	Gm19757	14.929283765398882
Elf2	Lpar1	14.92904789902747
Rxrb	Sdhb	14.927773275808496
Rxrb	Tsr2	14.927031118991438
Elf2	Ciao2a	14.925283506765888
Elf2	Fam114a1	14.923283770058218
Vdr	Rasgef1a	14.921207230083553
Rxrb	Colgalt1	14.921162402218073
Nr2f1	Atad1	14.920696465095414
Elf2	Baiap3	14.920576451646584
Rxrb	Ralgapa1	14.920502060463464
Thrb	Proser1	14.919619284288943
Thrb	Ints10	14.917751403875855
Thrb	Itgb7	14.917067294909877
Thrb	Gm32688	14.91577243168089
Elf2	Tmem205	14.914094449447756
Nr2f1	Xpnpep2	14.91199014413915
Elf2	Ptges	14.903483370753552
Thrb	Tgfbr1	14.900919354886092
Nr2f1	Sord	14.8986326615666
Rxrb	Cnot6l	14.897478737283986
Thrb	Gm5069	14.895605355891064
Nr2f1	Dis3	14.894998872925866
Vdr	Dcaf12l1	14.892302603251844
Elf2	Eml1	14.892100626282154
Nr1h2	Tef	14.891860849419126
Thrb	Gm16174	14.888874359644424
Elf2	Hpcal4	14.885633952769195
Elf2	Bace2	14.884827389817202
Rarg	Gprc5a	14.882049611084087
Nr2f1	Ap1s2	14.881309563683889
Elf2	Cc2d2a	14.880738836415293
Thrb	Ceacam16	14.879240666421731
Thrb	Syk	14.876161724275075
Thrb	2810006K23Rik	14.871920163065546
Thrb	Gm14582	14.871624652146814
Nr2f1	Ptprj	14.870336832968956
Thrb	Gm9727	14.866993821441445
Thrb	H2-K2	14.865471636031863
Thrb	Nap1l2	14.864853809780318
Thrb	Gm19168	14.863574829136065
Nr1h2	Irgq	14.862361930533261
Elf2	Slc9a8	14.86186143922351
Rxrb	Gm12976	14.857012349991122
Rxrb	Cdc20	14.854859090021066
Elf2	Gm6035	14.852750028236622
Rxrg	1700094J05Rik	14.852412102237958
Rxrb	Tra2b	14.850592840734617
Elf2	Gm1043	14.850372194789994
Nr2f1	Hba-a2	14.848513390455905
Thrb	Gm16638	14.84761230821743
Thrb	Slc17a9	14.846399219570015
Thrb	Atp6v1g2	14.843573719326168
Vdr	Sgcz	14.841680633560904
Thrb	Cnot3	14.841543624261693
Elf2	Rnf112	14.838994972434886
Rxrb	Calml4	14.835983239409755
Rxrg	Pygl	14.834997269864681
Elf2	AC132444.1	14.83428697995613
Nr2f1	AC134555.2	14.829606196173515
Nr2f1	Gm11234	14.828704041478973
Rxrb	Lrba	14.82853674214913
Thrb	Phc2	14.827028505565282
Thrb	Gm10240	14.82677135654088
Rarg	Gm17207	14.826759560218502
Rarg	Map4k4	14.826701955835988
Elf2	Gm49001	14.824356529795008
Nr2f1	Clk1	14.823040681475902
Vdr	Gm26508	14.820593628337097
Thrb	Gm28609	14.811005013323483
Thrb	Gm47354	14.808407582294231
Vdr	Sccpdh	14.808199493247356
Vdr	Frmd4a	14.807055372466268
Nr2f1	Ipo9	14.806010276113074
Thrb	Gm7565	14.804373953565253
Rxrb	Cnot1	14.803083307649226
Rxrb	Gldnos	14.80237910304818
Elf2	Gm38575	14.801322448448511
Elf2	Pdgfd	14.799077417913601
Thrb	Fxyd6	14.799033346095793
Nr2f1	Nhlrc2	14.796238291125507
Thrb	Gm5373	14.793383867447549
Elf2	Chst3	14.792838838905814
Thrb	Lrp11	14.792786221724379
Thrb	Map4k4	14.791880228274193
Thrb	Akr1c21	14.791870668556143
Thrb	AA465934	14.79062136600599
Nr1h2	Gm11914	14.790183733823739
Thrb	Gm49376	14.789539939617779
Elf2	Gm14391	14.78948538671937
Thrb	St8sia5	14.789077948396473
Thrb	Smarcd1	14.788127632165134
Rarg	Prkg1	14.788068272948282
Elf2	Gm13610	14.786946986287223
Rxrb	4632427E13Rik	14.786721281191712
Vdr	Agfg2	14.785429133693047
Thrb	Tarbp1	14.782654048744758
Elf2	Ddrgk1	14.781863249621752
Elf2	Gpd1l	14.774712387109972
Elf2	Casc1	14.773712235706453
Rxrg	Sdhaf2	14.773442266245574
Nr2f1	Riok1	14.771488707813683
Elf2	Dhx33	14.770641285918817
Elf2	Yars	14.77031974185791
Elf2	Gm6345	14.76908948354277
Thrb	Ugt2b1	14.768107939938929
Thrb	Myom2	14.767667745094235
Elf2	Dusp6	14.76649038973982
Thrb	Arl5b	14.764087116588648
Nr1h2	Bin1	14.762993408477659
Elf2	Cldn34c3	14.760269584261659
Nr1h2	Ndrg2	14.757945654137602
Thrb	Plpbp	14.757245173966282
Elf2	Gm44596	14.756111239718994
Elf2	Hyal3	14.754351406943483
Thrb	Tbcc	14.754340961720711
Vdr	Fdps	14.747375373203166
Nr2f1	Efcab11	14.743736069157501
Thrb	Pced1a	14.74315565410043
Elf2	Gm35013	14.740986056425264
Nr2f1	Hadh	14.738134329610654
Nr2f1	Supt5	14.730979327284487
Rarg	P3h2	14.7305085352463
Nr2f1	Mrps5	14.730063725559699
Elf2	Ccnf	14.72935906184086
Nr2f1	Card11	14.727721486559558
Nr1h2	Gm10177	14.726872379425402
Nr1h2	Gcsh	14.72503753122593
Thrb	Gm11266	14.721196159436918
Thrb	Rrh	14.71794628811046
Elf2	Gm15668	14.716652016532239
Vdr	Ypel3	14.715856004896578
Rarg	Stxbp1	14.714758977742322
Elf2	Brk1	14.713290375123076
Thrb	Arhgap12	14.712355484961874
Elf2	Zcchc17	14.71045913225865
Thrb	Gm13665	14.705127977936156
Thrb	Gm49584	14.705098808577175
Rxrb	Mapk1ip1	14.703745091071587
Nr1h2	Hist1h3f	14.701954792745909
Nr1h2	Mak	14.700295815398432
Nr2f1	Gm20784	14.699513669061572
Elf2	Arhgap8	14.69887631619422
Rarg	Gm16252	14.694359175552476
Thrb	Siglec1	14.692154228606638
Rarg	Gm48293	14.691950190896067
Nr1h2	Gm20390	14.691283212677789
Vdr	Dctn1	14.68908150575488
Elf2	Pdcd11	14.687301528993329
Nr1h2	Abhd4	14.686334137207304
Elf2	Tmem207	14.686312557738784
Thrb	4933406J09Rik	14.683202667597136
Thrb	9430038I01Rik	14.682798998263854
Thrb	Chn1	14.682743470125061
Elf2	Gm11614	14.678407406152319
Nr2f1	Fndc7	14.673846925650885
Thrb	Glrx3	14.673558872677692
Vdr	Ipo7	14.673539523154423
Rxrg	Ebf1	14.669722494660485
Elf2	Shank3	14.66891171880023
Nr1h2	Gm3476	14.668464761241726
Nr2f1	AC132353.1	14.667565548703788
Elf2	Gm43824	14.666546597434351
Vdr	Malat1	14.664893938038029
Elf2	Nudt17	14.664505995132842
Thrb	4930529K09Rik	14.66379564947538
Thrb	Gm2830	14.662367775302437
Thrb	AC125544.1	14.661735733754796
Elf2	Gm45554	14.661533010033107
Nr2f1	Mid2	14.657777923295217
Elf2	Gm15361	14.656191640767627
Thrb	Vmn2r87	14.654150214848832
Elf2	Ehd3	14.653832130374015
Rxrg	Lpcat3	14.65184139436395
Nr2f1	Hunk	14.65014533862156
Nr1h2	Csde1	14.641861928154405
Elf2	Ssbp3	14.639612306029889
Rarg	Themis3	14.638359302021502
Rarg	Prkn	14.635313920785016
Nr1h2	Gm43584	14.634947603234924
Rxrb	Khdc4	14.633625631362813
Nr1h2	Myo1d	14.630870583547228
Nr2f1	Smim26	14.628443444594986
Thrb	Mybl2	14.628072404334763
Thrb	Gm40847	14.627299131664873
Thrb	Siah1a	14.626694372817068
Thrb	Znrd1as	14.625678771621878
Thrb	Gm12847	14.624959319236236
Elf2	Gm43466	14.62466328123593
Elf2	Napa	14.622670591783585
Thrb	Ubb	14.622501933199631
Nr1h2	Pdcd6ip	14.621310085311478
Elf2	Stk11	14.6202898175506
Rarg	Pde7b	14.617951753693957
Elf2	Atp8b2	14.615795488731477
Thrb	Myoz2	14.615744562952191
Elf2	Trim36	14.615256252951422
Thrb	Gm5879	14.613674168392643
Vdr	A830019P07Rik	14.611728155140232
Vdr	Iqck	14.61120922148508
Thrb	Schip1	14.610002327394042
Rxrb	Fam149a	14.609112001567159
Rxrb	E430024I08Rik	14.606707716802857
Thrb	Mup10	14.60456852030014
Nr2f1	Gm42699	14.604387892008317
Thrb	Pdzk1	14.603464565757564
Thrb	4930592A05Rik	14.601589477634413
Nr2f1	2610037D02Rik	14.601131997610322
Rxrb	Il15	14.600609414802966
Thrb	Ptgs2	14.599318906821152
Elf2	Hif1an	14.597315594738136
Thrb	Rps8-ps1	14.594417123819783
Thrb	Mn1	14.593736387901224
Thrb	Gm20429	14.592838781697386
Elf2	Gm12428	14.592814086439004
Thrb	Pcdhb6	14.592375318361633
Nr2f1	Ube2b	14.590829015733153
Nr1h2	Braf	14.590488759134109
Elf2	Stk25	14.586466655934364
Thrb	Gm43807	14.58580984320876
Thrb	Tnfsf13os	14.579318550367686
Thrb	Ugt1a7c	14.578903506938323
Thrb	Rai2	14.578817521155415
Rarg	Fbxo45	14.57865146933065
Elf2	Xkr4	14.577482311650092
Thrb	Zcchc2	14.57737491419699
Rxrb	B3galnt2	14.57461379776489
Thrb	C330013E15Rik	14.572753677618227
Rxrb	Dnaja3	14.570198567280464
Thrb	Rasl10b	14.568843166679516
Vdr	Lhfpl5	14.567923274473527
Thrb	Ddx56	14.566127053782635
Rarg	Esm1	14.56522726509731
Nr2f1	Farp1	14.565181003004673
Nr2f1	Usp10	14.564700909869364
Rarg	Gm45868	14.563890365777862
Elf2	2900097C17Rik	14.560271487552008
Elf2	Dnph1	14.55874462186867
Elf2	Ankrd16	14.55795393276884
Elf2	Slf1	14.555776549335118
Elf2	Gm15387	14.553765869064971
Elf2	Hsd17b12	14.5530883354412
Thrb	Pde7b	14.548330964610523
Thrb	Pcdh10	14.545269414713264
Thrb	Dync1li1	14.544753435652265
Thrb	Catsperg2	14.544259656953987
Thrb	Gm15657	14.543590107592081
Thrb	Slc25a1	14.542710310845642
Nr2f1	Cd2ap	14.540263909044523
Rxrb	Dennd4c	14.537915659148812
Nr2f1	Fer	14.536693613963129
Rxrb	BC065397	14.536633879637723
Nr2f1	Gm49594	14.535015059527968
Nr2f1	Klhdc1	14.534669932590779
Nr2f1	Pts	14.534384045564236
Elf2	Epha7	14.534111726057441
Elf2	Tbc1d10b	14.532682067662288
Elf2	Clvs1	14.5288237391873
Rarg	AI314278	14.526921048036415
Thrb	2700097O09Rik	14.526660689025448
Elf2	Rasip1	14.526478263267178
Nr2f1	Gm10110	14.526279952390787
Elf2	1700069L16Rik	14.523578873282844
Thrb	Gm17218	14.521849941798953
Elf2	Plk3	14.521090532358318
Thrb	Gm16145	14.520746888878785
Vdr	Slitrk1	14.518617730509565
Thrb	Hddc2	14.517801030182115
Thrb	Oprm1	14.516930533546462
Elf2	4930445B16Rik	14.511185250225916
Rxrb	Gm32014	14.509576115696502
Thrb	AC133103.1	14.508057323677606
Nr2f1	Xkr6	14.507367182176766
Rarg	Vwc2l	14.506858356086541
Thrb	Ubash3b	14.506538198542636
Rarg	Trpc2	14.50335828174551
Thrb	Gys2	14.503246409265408
Thrb	Ccn3	14.500478803963604
Thrb	Hmgxb3	14.500384405564747
Nr2f1	Psen2	14.499195961394975
Vdr	Gm15787	14.498990967480317
Nr2f1	Mfap2	14.497469807633776
Elf2	Cbs	14.497467305803161
Rxrb	Dusp6	14.496470195810225
Thrb	4930524O07Rik	14.494191205084302
Elf2	AC129217.2	14.492314482118992
Thrb	Gm10475	14.491170433567902
Thrb	9330159F19Rik	14.490521676766207
Thrb	Dhrs11	14.488892785277027
Thrb	Esco1	14.484915920039937
Elf2	Pdlim4	14.481170426181485
Vdr	Syt4	14.475647791052431
Elf2	Bbs2	14.47484323438664
Elf2	2610037D02Rik	14.474176832031477
Nr2f1	Col4a2	14.470319085276458
Thrb	AI506816	14.467927244801857
Rxrg	Rgs8	14.466483875461456
Elf2	Ppie	14.46548055887558
Nr1h2	Gm48837	14.46519557251706
Thrb	Smyd2	14.464180322942294
Nr2f1	Tsc1	14.460684085466664
Thrb	Gm16549	14.460207018065677
Nr1h2	Gm39094	14.459696896234266
Thrb	Gm13778	14.45249379976785
Thrb	Adgre1	14.451099588015193
Elf2	Rab21	14.450935539430526
Nr1h2	Aplf	14.446857703220363
Elf2	Ager	14.441922851672151
Thrb	Ankrd52	14.441259676883417
Nr2f1	Gm48239	14.44090399194479
Rxrb	6330411D24Rik	14.439020661075379
Elf2	Dlgap3	14.438778847330614
Thrb	Adprhl1	14.438687147855141
Thrb	Plag1	14.436840496328214
Rxrg	Adam19	14.435480907832861
Thrb	AC109152.1	14.434610289683707
Nr1h2	4930481B07Rik	14.433332857174996
Thrb	Spns3	14.431147153028622
Nr2f1	Pi16	14.429417776428084
Elf2	Nol4l	14.429412443867347
Thrb	U2af1	14.42920581434495
Elf2	Zgrf1	14.427922133183277
Elf2	Tceal5	14.421345033597193
Elf2	Notum	14.419572448439062
Thrb	Inka1	14.419183617695941
Thrb	Gm44578	14.41900505021164
Thrb	AC141882.1	14.417498757657485
Elf2	Surf6	14.417388164606656
Rarg	Plin4	14.416870937209303
Vdr	Map3k12	14.414808191920732
Thrb	Gm29340	14.414556223221586
Thrb	Gm32184	14.409958751355981
Vdr	Ldlrad1	14.408745356050993
Rxrb	Gm47031	14.407488204837533
Thrb	Dbhos	14.406615687771929
Thrb	Cct3	14.403794242475119
Thrb	Gm49272	14.403738628251672
Thrb	Gbp9	14.403022985283018
Elf2	Rnf14	14.40290470812077
Rxrb	Ahcyl1	14.401273430197897
Thrb	Gm16302	14.401242282355359
Elf2	Fam50a	14.399401924053732
Vdr	Psd	14.396485950801305
Rarg	Als2cl	14.395073642811129
Elf2	Gm18798	14.39332542458055
Thrb	Gm45645	14.390818356965035
Rxrb	Aplp2	14.38950563793471
Elf2	D630039A03Rik	14.388588215079235
Thrb	Gm10644	14.385552676315438
Elf2	Acer1	14.384752667713174
Elf2	Rnf170	14.384346168358478
Thrb	C2cd4b	14.382424331542849
Rxrg	Ptprj	14.381740793911355
Rarg	Ubr1	14.379339552144975
Thrb	Tes	14.377641275332
Nr2f1	Gm10489	14.375305380412051
Nr1h2	Tlk2	14.374846005644589
Nr2f1	Ppp6c	14.374781421753843
Rxrb	Gm14399	14.374669688274338
Nr2f1	Slc30a2	14.374413151066111
Nr1h2	Adgrl2	14.371771042715988
Nr2f1	Eif4a1	14.371716956402608
Rarg	Prpf39	14.370508818723552
Elf2	D030025E07Rik	14.368010854916111
Elf2	Psen2	14.36500571579637
Rxrb	Uchl5	14.364210069177588
Nr1h2	Rabggtb	14.36093358868948
Elf2	Fer1l4	14.36050508370575
Rarg	Slc9a9	14.359773588488828
Thrb	Gm47020	14.357459347611194
Nr1h2	Gm17545	14.35466702597407
Elf2	4930592C13Rik	14.354281301631922
Rxrb	4930455C13Rik	14.353737491955238
Elf2	Brca2	14.352725705125728
Thrb	Fastkd5	14.351222463795581
Thrb	Vmn2r22	14.350507745049127
Elf2	Vmn2r30	14.34915291447181
Elf2	Gm21972	14.34911649460872
Rxrb	Gm29018	14.348698681994643
Elf2	Safb	14.347290297113277
Elf2	Mad1l1	14.34708080478828
Thrb	Gm1840	14.344838226694653
Thrb	Gm14444	14.344193165670113
Nr1h2	Trim39	14.341684138488516
Thrb	Gm7905	14.340790068862534
Thrb	Cd14	14.335424683076747
Vdr	Gata2	14.331511926979331
Elf2	Immp2l	14.329846907467427
Nr2f1	AI661453	14.329390359701025
Thrb	Afg1l	14.329332107180184
Elf2	Ndfip2	14.327726416223364
Vdr	CAAA01066123.1	14.326359679654319
Vdr	Caly	14.32387075966773
Rxrb	Sel1l	14.323124806701951
Thrb	Gm2617	14.322232538434607
Rarg	Shisa5	14.319336920288215
Thrb	Lyzl4	14.31889036846829
Nr2f1	Gm13910	14.317329853072676
Elf2	Gm26851	14.313038985425328
Rxrg	Afap1	14.312607086829106
Thrb	Gm42679	14.312322983384002
Thrb	Cdc42ep1	14.312101874157994
Nr2f1	Zfp934	14.31084941616292
Rxrb	Napg	14.309586793930949
Elf2	Cetn2	14.308540847042433
Thrb	Gm28068	14.307215920914325
Elf2	Gm12278	14.30596885180851
Rxrb	Uqcr11	14.304913423333206
Elf2	Hnrnpa1	14.303950341624892
Thrb	Slamf7	14.30054908366565
Rxrb	Gm38102	14.29998883765585
Thrb	BC028471	14.295464871682432
Vdr	Gm26658	14.294787567084333
Rxrb	Mrps28	14.294786797139293
Nr1h2	Htra2	14.294598665625617
Thrb	Ptprv	14.293258414897982
Thrb	Fmr1os	14.293239451618946
Thrb	Prpf3	14.292060437088228
Elf2	Ran	14.29191110105254
Nr1h2	Ifi204	14.29155137843006
Thrb	Mrpl43	14.291043776545237
Thrb	Gm3693	14.287881518514858
Elf2	Rexo1	14.287773358053451
Thrb	D5Ertd615e	14.286865058377279
Thrb	Mrps5	14.28622906526064
Nr1h2	Ptges	14.2829645092157
Thrb	Gm28065	14.281799487836171
Elf2	Gm45075	14.278958830253366
Nr2f1	Ilkap	14.275975394867235
Nr2f1	Tnrc6c	14.273852868048717
Thrb	Gm4828	14.267819778986535
Thrb	Ndufv3	14.265015796689601
Thrb	Zfp281	14.264778948192777
Thrb	Chst11	14.263297309087706
Thrb	Gm49739	14.260695226012942
Thrb	Gpn1	14.25980073048438
Vdr	Arntl	14.259267595426362
Thrb	Grin2a	14.25733657081549
Elf2	D730005E14Rik	14.256962540425167
Thrb	Gm37853	14.255674209515421
Thrb	Gm9892	14.254398323850282
Rxrb	Mprip	14.24994117859895
Nr2f1	2600014E21Rik	14.249350998719777
Vdr	Plekha5	14.249225885265936
Nr1h2	Pcca	14.249008613175938
Elf2	Fam83d	14.248074543033859
Elf2	Batf	14.247846510085987
Elf2	Sgpl1	14.245276337040103
Rxrb	Anxa5	14.240597834245644
Thrb	Inpp5j	14.238647848906469
Thrb	Hdhd2	14.238080460571553
Rxrb	Rnasek	14.237930975251215
Elf2	Gatad2a	14.235659447958708
Elf2	Gm18955	14.229589973178577
Elf2	Gm3365	14.229101602910143
Rxrb	Cldn18	14.225579405513042
Thrb	Gm5620	14.225500001143205
Nr2f1	Myh10	14.224627713729923
Thrb	Skiv2l-ps1	14.223762698382261
Nr2f1	Slc25a11	14.223414676204335
Elf2	Hoxa2	14.222048057470865
Nr2f1	Abcc5	14.21917881788866
Rxrb	Sox5	14.219069448800417
Elf2	Gm48129	14.21845436590816
Thrb	Dusp22	14.21661305662322
Nr2f1	Igdcc4	14.211293994087312
Nr2f1	0610009B22Rik	14.208289441618021
Elf2	Nptx1	14.207990589839623
Nr2f1	Rbm27	14.203910435749089
Thrb	Gm10478	14.203086540605181
Nr2f1	Cep83	14.201936865832565
Rarg	Rpsa-ps5	14.201421097286019
Thrb	Lasp1	14.201005208121641
Thrb	Gm10067	14.197555531520207
Thrb	Gabarapl1	14.197490299052202
Thrb	Xkr8	14.197059327844043
Rxrb	Gpd1l	14.196307279020417
Rxrg	Cd79a	14.194769981765157
Thrb	Gm15987	14.193073407008807
Rarg	Strn3	14.192971906329259
Thrb	C1qa	14.192966416685218
Elf2	Adora3	14.19109202275837
Thrb	Phkg2	14.188357357942781
Nr2f1	AC133103.1	14.187075077186487
Nr1h2	Vti1a	14.186649418301919
Thrb	Gm20287	14.186128925846381
Vdr	Stx5a	14.177955126771742
Elf2	Fndc1	14.17462388813753
Elf2	Amt	14.174369687949367
Vdr	Slco1a5	14.173630156342629
Rxrb	Cnot6	14.173109134100194
Nr2f1	Gm11574	14.17246462215255
Rarg	Gm17359	14.16989904331504
Thrb	Nbn	14.165836448427907
